Date,ET(mm/day)
21120723,3.1283128
21120724,3.5217223
21120725,2.8260229
21120726,3.2246842
21120727,3.2662284
21120728,2.0035958
21120729,2.3597746
21120730,1.0466669
21120731,2.8161643
21120801,3.2241554
21120802,3.5368438
21120803,3.2583709
21120804,3.5260279
21120805,3.6646693
21120806,3.9793231
21120807,4.1251059
21120808,3.7673097
21120809,1.1756562
21120810,4.3389134
21120811,3.8729343
21120812,3.8721874
21120813,4.1240296
21120814,3.5085082
21120815,3.9684415
21120816,3.8564284
21120817,0.66012228
21120818,3.1522098
21120819,3.9854004
21120820,4.2495842
21120821,2.282378
21120822,2.9964957
21120823,3.559948
21120824,3.4655855
21120825,3.3682222
21120826,2.660815
21120827,2.7945874
21120828,3.0296113
21120829,2.3694015
21120830,2.2418182
21120831,1.0914506
21120901,1.043642
21120902,1.1733292
21120903,1.7013372
21120904,1.6751505
21120905,1.4778624
21120906,1.6931616
21120907,1.7396196
21120908,1.7274631
21120909,1.8500911
21120910,0.95838928
21120911,2.1205492
21120912,1.8783368
21120913,1.0269786
21120914,1.4922141
21120915,0.71784085
21120916,1.7314889
21120917,1.8795403
21120918,1.789675
21120919,1.3192374
21120920,1.5992482
21120921,1.3987604
21120922,0.95979649
21120923,1.0156251
21120924,2.0747187
21120925,0.92854548
21120926,1.4892007
21120927,0.3458046
21120928,1.424728
21120929,0.39065331
21120930,1.2751714
21121001,1.4058599
21121002,0.98864007
21121003,0.6760112
21121004,1.4858758
21121005,1.3513865
21121006,1.0422691
21121007,1.0474139
21121008,0.99608684
21121009,0.59648508
21121010,0.59774464
21121011,0.35070503
21121012,0.47249913
21121013,1.1271758
21121014,0.97789466
21121015,0.8885287
21121016,1.2971703
21121017,0.67591715
21121018,1.5792607
21121019,1.5946316
21121020,1.2954688
21121021,0.94006664
21121022,1.3233827
21121023,1.3138543
21121024,1.3403504
21121025,1.2025958
21121026,1.2279098
21121027,1.2265278
21121028,0.85022956
21121029,0.82360131
21121030,1.6874949
21121031,0.94515646
21121101,1.009797
21121102,1.4458766
21121103,1.2188247
21121104,1.6193628
21121105,1.3078594
21121106,1.6376978
21121107,1.2841003
21121108,1.5727916
21121109,1.314357
21121110,0.66744137
21121111,1.215782
21121112,1.3537395
21121113,1.0034072
21121114,0.7252025
21121115,1.2237489
21121116,1.221315
21121117,1.210556
21121118,1.290099
21121119,1.2160023
21121120,0.67282516
21121121,0.2331769
21121122,0.8710143
21121123,1.149121
21121124,1.1773076
21121125,0.98661047
21121126,1.4338384
21121127,0.86429769
21121128,1.1541971
21121129,0.75301254
21121130,0.18819752
21121201,1.418388
21121202,0.91370767
21121203,0.26937625
21121204,0.73050982
21121205,1.15554
21121206,1.0358772
21121207,1.3050556
21121208,1.2181263
21121209,1.2707087
21121210,1.0259423
21121211,0.80663246
21121212,0.83702129
21121213,1.0212433
21121214,0.98910785
21121215,1.1931468
21121216,0.9998489
21121217,1.2761756
21121218,1.0404531
21121219,1.3218842
21121220,1.29592
21121221,1.0018029
21121222,0.94037765
21121223,1.1778888
21121224,0.90612894
21121225,0.97349101
21121226,0.71898717
21121227,1.1789701
21121228,1.0318834
21121229,1.1714281
21121230,1.1232638
21121231,1.0647159
21130101,1.2190148
21130102,1.1716881
21130103,1.1237476
21130104,1.1448247
21130105,0.98225194
21130106,0.81560892
21130107,0.78321308
21130108,1.1366966
21130109,1.064977
21130110,1.2383528
21130111,0.9172368
21130112,0.45982772
21130113,0.98446882
21130114,1.0927832
21130115,1.4231795
21130116,1.1719446
21130117,0.82934272
21130118,0.77400231
21130119,0.50893104
21130120,0.69175768
21130121,0.70804477
21130122,1.1440511
21130123,1.2515814
21130124,1.3206613
21130125,0.92416775
21130126,0.52902693
21130127,1.0661361
21130128,1.2210815
21130129,0.54059744
21130130,0.98990166
21130131,1.3147231
21130201,1.228703
21130202,1.0134581
21130203,1.1115086
21130204,1.3409004
21130205,1.3455856
21130206,0.91543484
21130207,0.8754012
21130208,1.2478886
21130209,1.3986993
21130210,1.53872
21130211,1.1020905
21130212,0.57461625
21130213,0.9117294
21130214,1.1433215
21130215,1.0044495
21130216,1.1634681
21130217,1.6665404
21130218,1.0556629
21130219,1.121479
21130220,1.0302039
21130221,0.87252045
21130222,1.0287259
21130223,0.53217852
21130224,0.66024119
21130225,0.67248291
21130226,0.89611429
21130227,1.3193851
21130228,0.61984783
21130301,0.45328942
21130302,1.3140316
21130303,1.6354123
21130304,1.8365355
21130305,1.3055009
21130306,1.0876303
21130307,1.1025625
21130308,1.172745
21130309,0.94723958
21130310,0.56201595
21130311,0.81305391
21130312,0.49430737
21130313,0.91642398
21130314,1.0304207
21130315,1.0440147
21130316,0.85777497
21130317,0.61085546
21130318,1.6350404
21130319,1.022329
21130320,0.60907471
21130321,0.85234815
21130322,1.0324525
21130323,0.98246634
21130324,0.66421586
21130325,1.3313582
21130326,1.3093157
21130327,1.1998107
21130328,1.2596735
21130329,1.2175392
21130330,1.3242552
21130331,1.1339762
21130401,0.78817052
21130402,1.7778745
21130403,1.4510474
21130404,1.2867515
21130405,1.7363468
21130406,0.56326419
21130407,1.258021
21130408,1.3137999
21130409,1.1830029
21130410,0.92269117
21130411,0.71359253
21130412,0.94030291
21130413,1.3061435
21130414,1.3489946
21130415,1.7978487
21130416,1.5784771
21130417,2.0622938
21130418,2.5416567
21130419,1.5135989
21130420,2.2886288
21130421,1.5274758
21130422,2.3084421
21130423,1.7363685
21130424,1.6006019
21130425,1.5919117
21130426,1.4700578
21130427,0.69727826
21130428,1.6642041
21130429,2.5383999
21130430,2.3914952
21130501,2.6180987
21130502,2.0853415
21130503,1.6867299
21130504,2.0402586
21130505,1.8486333
21130506,2.0846839
21130507,2.2948012
21130508,2.1532145
21130509,2.2427838
21130510,1.6335809
21130511,2.3164287
21130512,2.1028843
21130513,2.4975252
21130514,2.7148623
21130515,2.4252632
21130516,2.5709107
21130517,2.6509929
21130518,3.1190939
21130519,3.3490224
21130520,2.5575521
21130521,3.1933742
21130522,3.5692494
21130523,3.6162584
21130524,3.2236948
21130525,4.0649338
21130526,4.19875
21130527,3.3505511
21130528,3.4800684
21130529,3.5504985
21130530,3.4215167
21130531,3.4945366
21130601,4.338511
21130602,4.4145455
21130603,3.7025485
21130604,2.8050213
21130605,3.4624808
21130606,2.5955541
21130607,4.2701278
21130608,4.2351294
21130609,3.5624335
21130610,3.2492137
21130611,3.4520359
21130612,3.5057321
21130613,3.6210451
21130614,2.095818
21130615,2.9025578
21130616,3.2672007
21130617,3.7707441
21130618,3.3072009
21130619,3.0977023
21130620,3.2745314
21130621,3.4628799
21130622,2.4505715
21130623,3.811147
21130624,3.7020421
21130625,4.0773787
21130626,3.4329216
21130627,2.9973536
21130628,3.6300769
21130629,3.6661365
21130630,3.2378452
21130701,3.7842946
21130702,3.7003345
21130703,2.7600024
21130704,2.5499094
21130705,3.4180338
21130706,3.6919599
21130707,3.6175466
21130708,3.3563747
21130709,3.8182755
21130710,3.3232036
21130711,3.9672136
21130712,3.5015869
21130713,3.102119
21130714,3.4679163
21130715,3.4660375
21130716,3.4910433
21130717,3.6795411
21130718,3.823523
21130719,4.0670395
21130720,3.8508565
21130721,4.1085281
21130722,3.9009237
21130723,4.1359668
21130724,4.821363
21130725,3.2769825
21130726,4.1530662
21130727,4.2519717
21130728,4.7335134
21130729,4.0213585
21130730,4.3155131
21130731,3.8439486
21130801,4.3713202
21130802,4.1043987
21130803,2.7912273
21130804,3.6481159
21130805,3.8203855
21130806,3.9901295
21130807,2.1415117
21130808,3.2700875
21130809,2.6880674
21130810,3.8076036
21130811,3.6397698
21130812,2.7830462
21130813,1.8167681
21130814,1.5321218
21130815,2.0939136
21130816,2.7355561
21130817,1.189557
21130818,2.0104005
21130819,2.5552664
21130820,2.7268019
21130821,1.00885
21130822,2.5232582
21130823,1.999837
21130824,1.8518413
21130825,2.0809419
21130826,1.8657837
21130827,2.2316434
21130828,2.5618653
21130829,1.9372833
21130830,1.7433587
21130831,1.517146
21130901,1.5636483
21130902,1.4754455
21130903,1.2996557
21130904,0.9396438
21130905,1.0505797
21130906,0.39739999
21130907,1.4134032
21130908,1.6643597
21130909,1.4367161
21130910,0.16820377
21130911,0.94520688
21130912,1.3458278
21130913,1.3178179
21130914,0.59837908
21130915,1.1821021
21130916,1.3321692
21130917,0.91408288
21130918,1.0654951
21130919,1.0591838
21130920,0.9248178
21130921,1.6144828
21130922,1.3633687
21130923,0.9101246
21130924,1.5395774
21130925,1.3750519
21130926,1.5344379
21130927,1.3950574
21130928,1.2807311
21130929,1.3604904
21130930,1.6883476
21131001,1.6794512
21131002,1.0248535
21131003,1.3766406
21131004,1.3070318
21131005,1.0839616
21131006,1.1364191
21131007,1.4533647
21131008,0.46559069
21131009,1.4896032
21131010,1.7270303
21131011,0.7185635
21131012,0.53484356
21131013,0.66104841
21131014,1.2193165
21131015,0.66730118
21131016,1.0670854
21131017,0.92617178
21131018,1.3303168
21131019,1.4018387
21131020,0.51624781
21131021,1.0936558
21131022,1.0704432
21131023,0.85964334
21131024,1.0757743
21131025,1.2476188
21131026,1.5839398
21131027,1.8198594
21131028,1.1589419
21131029,0.85192943
21131030,1.1251454
21131031,1.1801301
21131101,1.5184942
21131102,1.3623675
21131103,1.2884912
21131104,1.3811659
21131105,1.1225203
21131106,1.2023047
21131107,1.4863275
21131108,0.56752557
21131109,0.81071156
21131110,1.1487222
21131111,0.90059853
21131112,1.0866776
21131113,1.238548
21131114,0.56214184
21131115,1.4580457
21131116,1.2759901
21131117,0.31294525
21131118,1.2257595
21131119,1.0875274
21131120,0.76800805
21131121,1.5001744
21131122,1.0839785
21131123,1.0623561
21131124,1.2913221
21131125,1.2620704
21131126,1.303269
21131127,1.3319563
21131128,1.2264173
21131129,0.83230489
21131130,0.55377537
21131201,0.57540828
21131202,0.42758438
21131203,0.97261095
21131204,1.140862
21131205,1.2018125
21131206,1.2065499
21131207,1.253661
21131208,1.2581898
21131209,1.065376
21131210,0.95220625
21131211,1.1822429
21131212,1.450278
21131213,1.0292548
21131214,0.97931445
21131215,1.088452
21131216,0.95953608
21131217,0.98324394
21131218,1.0767816
21131219,1.3142668
21131220,0.9405176
21131221,0.84356672
21131222,0.80330569
21131223,0.86177212
21131224,0.9542172
21131225,1.17916
21131226,1.386493
21131227,1.1945246
21131228,0.73959482
21131229,1.1909082
21131230,1.1973193
21131231,0.94858831
21140101,0.91954583
21140102,1.0327305
21140103,0.78869629
21140104,1.022509
21140105,0.65451586
21140106,1.3481905
21140107,1.1149229
21140108,0.70227271
21140109,1.0338103
21140110,1.0408961
21140111,0.94661325
21140112,1.2906872
21140113,1.324719
21140114,1.102873
21140115,1.2170503
21140116,1.0475501
21140117,1.078789
21140118,1.1843653
21140119,1.3169689
21140120,1.136005
21140121,1.0642728
21140122,1.0307097
21140123,0.43694898
21140124,0.98176807
21140125,0.47869685
21140126,0.9335286
21140127,0.48335978
21140128,0.3990998
21140129,1.1188227
21140130,0.86903518
21140131,1.0539962
21140201,0.71920395
21140202,0.63844937
21140203,0.9219749
21140204,1.239706
21140205,1.0296013
21140206,0.97793096
21140207,1.1272061
21140208,1.2256529
21140209,1.0395534
21140210,0.93666637
21140211,0.62149519
21140212,0.81672621
21140213,1.2521845
21140214,1.0337148
21140215,1.2046252
21140216,1.2622952
21140217,1.0531639
21140218,0.81441742
21140219,0.7059775
21140220,0.87697309
21140221,1.5419227
21140222,1.1677085
21140223,1.618777
21140224,1.1698272
21140225,1.0094773
21140226,1.3455523
21140227,1.3689857
21140228,1.1020335
21140301,0.9700191
21140302,0.99719697
21140303,0.95880777
21140304,0.97803527
21140305,0.39364663
21140306,1.0447565
21140307,1.1843011
21140308,1.291851
21140309,1.1645616
21140310,1.1257775
21140311,1.4849
21140312,1.3548393
21140313,1.427305
21140314,1.6897563
21140315,0.92902166
21140316,1.1854513
21140317,1.5747528
21140318,0.69810444
21140319,1.4247594
21140320,1.2915229
21140321,1.393924
21140322,0.66439003
21140323,0.11686384
21140324,1.2489196
21140325,1.1818043
21140326,1.3234466
21140327,1.7234334
21140328,1.8914789
21140329,0.82069206
21140330,1.160843
21140331,1.3750635
21140401,0.87934661
21140402,1.2952677
21140403,1.52817
21140404,1.4969475
21140405,1.0732111
21140406,0.89874464
21140407,0.7614879
21140408,1.7581831
21140409,0.90739226
21140410,1.2076178
21140411,0.9629814
21140412,1.0589193
21140413,0.44290516
21140414,0.97954005
21140415,1.3995061
21140416,1.3179089
21140417,1.0460868
21140418,1.5461267
21140419,1.6580217
21140420,1.8243467
21140421,1.1074255
21140422,1.3825675
21140423,1.4200698
21140424,1.757841
21140425,1.2993724
21140426,1.6396663
21140427,2.0308921
21140428,2.4324615
21140429,2.8359666
21140430,2.3087497
21140501,2.5507238
21140502,2.4674275
21140503,2.6713955
21140504,2.3677397
21140505,2.2459838
21140506,2.6318653
21140507,1.8531687
21140508,2.949537
21140509,2.3654833
21140510,2.2463408
21140511,2.1680393
21140512,2.9804242
21140513,1.8334246
21140514,2.9519005
21140515,2.6356137
21140516,1.8563911
21140517,2.6283967
21140518,2.2065237
21140519,1.5782113
21140520,2.2208312
21140521,2.2336972
21140522,2.249337
21140523,2.4867537
21140524,2.6688397
21140525,1.6325511
21140526,2.1000476
21140527,1.9251257
21140528,1.9748213
21140529,2.1474812
21140530,2.2916889
21140531,2.1692364
21140601,2.5881169
21140602,2.4924209
21140603,2.8934469
21140604,2.3912358
21140605,2.9902163
21140606,3.1489964
21140607,2.4459448
21140608,2.8330927
21140609,1.9933416
21140610,0.78443837
21140611,2.4508069
21140612,2.6502233
21140613,2.9994621
21140614,2.5247712
21140615,2.7989187
21140616,2.6244962
21140617,2.8545129
21140618,2.6126497
21140619,2.4716847
21140620,2.9853764
21140621,2.5131321
21140622,2.5179551
21140623,2.3239026
21140624,2.2371066
21140625,1.873624
21140626,1.9012802
21140627,1.7161738
21140628,2.3406146
21140629,2.4154849
21140630,1.656062
21140701,2.6353524
21140702,2.8163621
21140703,2.0959842
21140704,2.4201851
21140705,2.5198033
21140706,3.0268908
21140707,2.9674115
21140708,2.9096398
21140709,2.2808063
21140710,2.8999457
21140711,2.8945708
21140712,2.7616699
21140713,1.571344
21140714,1.4742525
21140715,2.9861057
21140716,3.3767974
21140717,3.4324033
21140718,2.4982123
21140719,3.5562298
21140720,3.9168332
21140721,2.8977811
21140722,3.450799
21140723,3.4470885
21140724,3.0755799
21140725,3.1701963
21140726,3.3482976
21140727,3.21718
21140728,3.5538723
21140729,3.0813901
21140730,2.9846799
21140731,2.7587063
21140801,3.0593343
21140802,2.9123814
21140803,3.080411
21140804,3.2652791
21140805,3.7717419
21140806,3.4724019
21140807,3.5659847
21140808,3.5529966
21140809,3.115716
21140810,2.7749133
21140811,2.6571755
21140812,2.715461
21140813,1.8678886
21140814,3.0552652
21140815,2.5776956
21140816,3.1908853
21140817,2.2855015
21140818,2.3677783
21140819,3.0753925
21140820,3.3546753
21140821,3.1969361
21140822,2.2518272
21140823,2.4200788
21140824,1.9769464
21140825,1.4712487
21140826,1.6993715
21140827,2.1170223
21140828,1.8161784
21140829,1.3498272
21140830,1.9994278
21140831,1.9497257
21140901,2.0689833
21140902,1.6173018
21140903,1.8107269
21140904,2.0015907
21140905,2.179069
21140906,1.7067531
21140907,0.73629898
21140908,1.8357748
21140909,1.6111413
21140910,0.53366971
21140911,0.49066135
21140912,1.0280468
21140913,1.4251608
21140914,1.627252
21140915,1.4300054
21140916,0.60382164
21140917,0.17066582
21140918,0.68320084
21140919,0.86681318
21140920,1.0957161
21140921,0.72023618
21140922,1.1991841
21140923,0.8253687
21140924,0.52075958
21140925,0.4337641
21140926,0.24511726
21140927,1.2647116
21140928,1.1869093
21140929,0.73550642
21140930,1.2550038
21141001,1.8941619
21141002,0.82881325
21141003,0.60338867
21141004,0.87267429
21141005,1.1374798
21141006,0.97099733
21141007,0.62585956
21141008,1.2359126
21141009,1.07796
21141010,0.76151866
21141011,1.3186321
21141012,1.2969333
21141013,1.3927517
21141014,1.363215
21141015,0.93851435
21141016,1.309364
21141017,1.8391567
21141018,0.64365214
21141019,1.7769226
21141020,1.0139333
21141021,0.5633471
21141022,0.87798357
21141023,1.4025561
21141024,1.2157646
21141025,1.391837
21141026,1.6969178
21141027,1.9340539
21141028,1.7218058
21141029,1.8629267
21141030,1.2871419
21141031,1.2189223
21141101,1.4194765
21141102,1.0774831
21141103,1.1966047
21141104,1.4098102
21141105,1.1226351
21141106,1.0863118
21141107,1.056222
21141108,0.93265736
21141109,1.2163526
21141110,1.2982911
21141111,0.58486557
21141112,0.63889605
21141113,1.4821721
21141114,1.0892297
21141115,1.434129
21141116,1.2796696
21141117,0.89145678
21141118,1.1111555
21141119,1.3383474
21141120,1.2728574
21141121,1.0068293
21141122,1.0953218
21141123,0.86921322
21141124,1.1275012
21141125,1.4005699
21141126,1.2643015
21141127,1.5308691
21141128,0.99425638
21141129,1.3223029
21141130,0.64635825
21141201,0.70211357
21141202,1.231341
21141203,0.85163134
21141204,0.97397953
21141205,1.0565934
21141206,0.55144799
21141207,1.0719296
21141208,0.700001
21141209,1.0666218
21141210,1.277757
21141211,1.2422321
21141212,1.2605096
21141213,1.2983278
21141214,1.3170227
21141215,1.3576412
21141216,1.3129406
21141217,1.5608689
21141218,0.95783269
21141219,1.2767447
21141220,0.92455584
21141221,0.84376228
21141222,0.85237694
21141223,0.99273086
21141224,1.1064342
21141225,1.1248388
21141226,1.0712706
21141227,1.1325233
21141228,0.85317487
21141229,0.93092668
21141230,1.0140618
21141231,1.1152585
21150101,1.3349082
21150102,1.2571417
21150103,1.1358395
21150104,1.3371124
21150105,0.75836515
21150106,0.46937844
21150107,0.96611607
21150108,1.3668193
21150109,1.088763
21150110,1.1195346
21150111,0.72642857
21150112,0.68087518
21150113,1.2071218
21150114,0.75070089
21150115,1.0750834
21150116,0.80537647
21150117,0.96965212
21150118,0.96901792
21150119,0.82375056
21150120,1.1258241
21150121,0.73768961
21150122,0.94936079
21150123,1.0856915
21150124,1.2566388
21150125,1.1338583
21150126,1.0528485
21150127,1.0743315
21150128,0.87293839
21150129,1.1353096
21150130,1.0482678
21150131,1.0350056
21150201,1.1678579
21150202,1.2018659
21150203,1.0574192
21150204,1.0764189
21150205,1.3320665
21150206,1.1353205
21150207,1.2957014
21150208,1.127605
21150209,1.2199595
21150210,0.73861253
21150211,0.85463971
21150212,1.1469887
21150213,1.5616537
21150214,1.2926359
21150215,0.75829816
21150216,1.6828008
21150217,1.350072
21150218,1.1074781
21150219,0.73899317
21150220,0.88116878
21150221,1.1901093
21150222,0.53369391
21150223,0.76713932
21150224,0.67452538
21150225,1.2557936
21150226,0.99814796
21150227,0.38966683
21150228,0.72759795
21150301,1.093908
21150302,0.61035216
21150303,0.89704269
21150304,1.3435429
21150305,1.1243476
21150306,0.61683607
21150307,0.58706349
21150308,1.0652505
21150309,0.98254609
21150310,0.96754098
21150311,1.1430305
21150312,1.0583907
21150313,1.3186438
21150314,1.218912
21150315,0.11915336
21150316,0.72781676
21150317,0.96896297
21150318,1.1487845
21150319,0.88758147
21150320,0.36104131
21150321,0.035319313
21150322,0.58015448
21150323,0.90283209
21150324,0.78652608
21150325,1.407334
21150326,0.89254665
21150327,0.61872381
21150328,0.34222102
21150329,1.1973739
21150330,1.366707
21150331,1.54513
21150401,1.6762919
21150402,1.4854977
21150403,1.06062
21150404,1.6206316
21150405,1.4503466
21150406,1.3424726
21150407,1.0431305
21150408,1.2033114
21150409,1.6981407
21150410,1.1336887
21150411,1.5036701
21150412,1.3197962
21150413,1.1404841
21150414,0.96235383
21150415,1.0414448
21150416,1.3873173
21150417,1.762045
21150418,1.0359074
21150419,1.7097086
21150420,1.9918734
21150421,1.6805824
21150422,2.0643528
21150423,2.4033923
21150424,1.8307941
21150425,1.4085665
21150426,1.436663
21150427,1.8124024
21150428,2.2354255
21150429,1.5334841
21150430,2.3342052
21150501,2.0066185
21150502,2.0853398
21150503,1.7803189
21150504,1.887157
21150505,2.5797856
21150506,1.759768
21150507,1.9276791
21150508,2.0060444
21150509,2.5699613
21150510,2.9757972
21150511,2.8758266
21150512,2.6920929
21150513,1.8594341
21150514,1.9773264
21150515,2.7016993
21150516,2.3115385
21150517,2.3387659
21150518,2.5865207
21150519,2.7438757
21150520,3.1353931
21150521,3.2593
21150522,3.3285723
21150523,3.1891198
21150524,2.7021401
21150525,1.9647588
21150526,1.968944
21150527,2.4806347
21150528,2.5320623
21150529,3.0136585
21150530,2.7453578
21150531,3.0180042
21150601,3.0967517
21150602,3.7594371
21150603,3.5465887
21150604,3.3250394
21150605,3.1321721
21150606,2.9229252
21150607,3.832212
21150608,3.347136
21150609,2.4320552
21150610,3.5008757
21150611,2.9772749
21150612,2.5500028
21150613,3.9217105
21150614,3.962863
21150615,4.3297515
21150616,3.9353886
21150617,3.9683259
21150618,3.6495514
21150619,3.6044261
21150620,3.0721784
21150621,3.2909074
21150622,3.3634644
21150623,3.4166777
21150624,3.7702959
21150625,3.1225436
21150626,3.5854833
21150627,3.2260554
21150628,2.9965
21150629,3.7367158
21150630,3.2624109
21150701,3.09483
21150702,3.5819063
21150703,3.17137
21150704,3.0784447
21150705,2.6200304
21150706,2.9008663
21150707,2.6525953
21150708,2.103874
21150709,2.7076833
21150710,3.2019529
21150711,3.379869
21150712,2.8832119
21150713,2.5307367
21150714,1.3576297
21150715,0.7427392
21150716,2.3125076
21150717,0.91395438
21150718,1.7981203
21150719,0.97815496
21150720,1.2244713
21150721,2.0206525
21150722,1.4989465
21150723,1.6870246
21150724,0.84811682
21150725,0.92406571
21150726,1.1512139
21150727,1.6456311
21150728,0.54091829
21150729,0.72528028
21150730,1.0515288
21150731,1.8887404
21150801,1.1951463
21150802,1.8541706
21150803,1.5858855
21150804,1.6089529
21150805,1.2631787
21150806,1.1913902
21150807,1.5981873
21150808,2.2883816
21150809,1.7356062
21150810,0.97799528
21150811,2.0165374
21150812,2.3929718
21150813,2.1572831
21150814,2.0349982
21150815,2.2115951
21150816,2.8153684
21150817,2.8110008
21150818,3.1535354
21150819,2.0869918
21150820,3.1628125
21150821,3.2986162
21150822,2.8412004
21150823,3.2233117
21150824,2.8519135
21150825,3.1088109
21150826,2.3308375
21150827,3.5564091
21150828,3.5919378
21150829,3.9267008
21150830,4.3461251
21150831,4.368679
21150901,3.5057507
21150902,1.479736
21150903,3.7545066
21150904,3.429235
21150905,0.19037999
21150906,3.0772152
21150907,3.0880973
21150908,2.5794339
21150909,2.4409912
21150910,2.3856912
21150911,1.8900861
21150912,2.1662624
21150913,1.9777613
21150914,1.3872446
21150915,1.261934
21150916,1.3367772
21150917,1.8823513
21150918,1.6180688
21150919,1.4936533
21150920,0.44671944
21150921,1.1097112
21150922,1.7082587
21150923,0.79159951
21150924,1.1510345
21150925,0.65750128
21150926,1.7008734
21150927,1.814042
21150928,1.4912446
21150929,1.5021342
21150930,0.94523883
21151001,0.85771281
21151002,1.2581594
21151003,1.0774142
21151004,1.5542762
21151005,1.5394747
21151006,1.0109079
21151007,0.80364585
21151008,1.1244174
21151009,1.0910686
21151010,1.3187959
21151011,0.43005407
21151012,1.1743658
21151013,1.2071944
21151014,0.25282404
21151015,0.086564496
21151016,1.1713396
21151017,1.4886019
21151018,0.68457508
21151019,1.128711
21151020,1.4727498
21151021,1.6199461
21151022,1.2394454
21151023,1.0396312
21151024,0.44310319
21151025,0.92222261
21151026,0.59246612
21151027,0.43194443
21151028,0.77874726
21151029,1.4411678
21151030,1.5847569
21151031,1.4230201
21151101,1.298679
21151102,0.54684633
21151103,1.3566115
21151104,1.2521597
21151105,1.3916485
21151106,1.3608137
21151107,1.2696983
21151108,1.4665917
21151109,1.3672303
21151110,1.0711727
21151111,1.2524235
21151112,1.176617
21151113,1.3273698
21151114,0.89621568
21151115,1.4973925
21151116,1.2227589
21151117,1.1400197
21151118,0.9122979
21151119,1.0670279
21151120,1.0250728
21151121,1.4181393
21151122,1.2233437
21151123,0.86730975
21151124,1.1705668
21151125,1.1918246
21151126,1.2919354
21151127,1.1243931
21151128,1.4664323
21151129,1.3650665
21151130,1.3886654
21151201,0.94403422
21151202,0.83388013
21151203,1.2214588
21151204,0.83524877
21151205,1.3274686
21151206,1.0834075
21151207,0.6063723
21151208,1.5116274
21151209,1.3062336
21151210,1.1338915
21151211,1.0313752
21151212,1.2867897
21151213,0.95419502
21151214,1.0783427
21151215,0.99926716
21151216,0.95916885
21151217,1.1370867
21151218,1.1125578
21151219,1.1452551
21151220,0.96074861
21151221,1.1876215
21151222,0.90347445
21151223,1.3988432
21151224,0.93585593
21151225,0.76707083
21151226,1.1231691
21151227,1.0622869
21151228,0.94940645
21151229,1.1590674
21151230,1.2261924
21151231,1.1046852
21160101,0.53308332
21160102,0.91922611
21160103,1.0803512
21160104,0.64536768
21160105,1.0756184
21160106,0.76225215
21160107,0.7806837
21160108,1.0850691
21160109,1.0632013
21160110,1.0796099
21160111,1.0434597
21160112,1.2977042
21160113,1.3932643
21160114,0.93698555
21160115,1.2205429
21160116,1.3160129
21160117,0.92601734
21160118,0.92586023
21160119,1.0201437
21160120,1.136129
21160121,1.1351846
21160122,1.1058733
21160123,0.64397299
21160124,1.0500406
21160125,0.78500718
21160126,0.65698266
21160127,0.66314965
21160128,1.2503484
21160129,1.0718329
21160130,1.3138901
21160131,1.1159004
21160201,1.0913171
21160202,1.1181277
21160203,0.86326557
21160204,1.372412
21160205,1.2725105
21160206,1.3591738
21160207,1.4496655
21160208,1.3678938
21160209,1.7676198
21160210,1.6220859
21160211,1.0243247
21160212,0.6180461
21160213,1.1618773
21160214,0.69121754
21160215,1.0047898
21160216,0.95442164
21160217,1.1336298
21160218,1.0264341
21160219,1.1397009
21160220,1.504753
21160221,0.98267949
21160222,1.1020294
21160223,1.0823171
21160224,0.91614884
21160225,0.86324006
21160226,1.1055171
21160227,0.92732525
21160228,1.0190424
21160229,0.79136431
21160301,1.3474526
21160302,0.62965149
21160303,0.71003866
21160304,0.17894548
21160305,0.17618854
21160306,0.78087944
21160307,0.89715701
21160308,1.1784219
21160309,1.0465633
21160310,0.38534278
21160311,0.86511135
21160312,1.2435653
21160313,0.87964463
21160314,1.7913547
21160315,1.3653251
21160316,0.91203421
21160317,0.23365107
21160318,0.37564996
21160319,0.074546471
21160320,0.77929044
21160321,0.87686664
21160322,0.16158088
21160323,1.1633788
21160324,1.5853511
21160325,1.26243
21160326,0.028078737
21160327,0.32940087
21160328,0.69624478
21160329,1.1226211
21160330,1.0397235
21160331,1.1771914
21160401,1.3689477
21160402,1.0032567
21160403,1.2362485
21160404,0.67680401
21160405,1.0110726
21160406,1.5636642
21160407,1.7364088
21160408,1.8066952
21160409,0.81142753
21160410,0.35321218
21160411,0.94158888
21160412,0.46764848
21160413,0.83795142
21160414,1.2003614
21160415,1.196048
21160416,1.3637922
21160417,1.3807147
21160418,0.93539625
21160419,1.4201155
21160420,1.8985885
21160421,1.6790767
21160422,1.1587526
21160423,1.7499597
21160424,1.783505
21160425,1.2646457
21160426,0.95782125
21160427,1.1351982
21160428,2.1051247
21160429,1.8000511
21160430,1.5526751
21160501,1.9536512
21160502,2.0542064
21160503,2.6983993
21160504,2.4692886
21160505,2.3271286
21160506,1.7515414
21160507,2.0117619
21160508,1.9242835
21160509,2.4226286
21160510,2.3286142
21160511,2.3769441
21160512,2.7384114
21160513,2.7980695
21160514,2.3993723
21160515,2.5393152
21160516,2.9399185
21160517,2.5590968
21160518,2.4372182
21160519,2.3964791
21160520,2.4388099
21160521,1.5323219
21160522,1.9966272
21160523,1.6231614
21160524,1.5548968
21160525,1.8709503
21160526,2.3053985
21160527,2.7394726
21160528,2.5665238
21160529,2.8573606
21160530,2.7161698
21160531,2.6689591
21160601,2.7435765
